Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Zach Eflin","TBR",11.92020034790039,9.732600212097168,17.589500427246094,3.639848978161146,30.780000686645508,30.780000686645508,0,0,,183.96609497070312,759.56298828125,176.72239685058594,80.95040130615234,74.4009780883789,23.261491775512695,34.82210159301758,,6.489699840545654,177.2165985107422,8.669800741547935,1.7035688798366213,5.089198824986402,1.1380000538303219,0.23331389396914987,0.04584491626140648,0.1874689777077434,0.24604539482377757,1.149910251001916,0.296386401870275,0.729663969906652,0.4509098028812159,,3.6458819456726146,3.448005432906446,,,,,,,,,846.2523148536679,4.600044997359078,847.9288744926453,4.609158413824456,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"Jesús Luzardo","MIA",11.234800338745117,10.261899948120117,16.649499893188477,3.7642911554967897,30.780000686645508,30.780000686645508,0,0,,180.77720642089844,762.4509887695312,160.48289489746094,81.62409973144531,75.61089324951172,23.05913543701172,63.10279846191406,,7.440000057220459,204.58779907226562,10.185411247938896,3.1415751874987077,3.2421351201364765,1.1479999223459294,0.2683291150326085,0.08276308823961454,0.18556602679299394,0.23194247034333168,1.2368024585953983,0.29600522929933926,0.7420775683324744,0.40411159947518716,,3.8204963708928052,3.4374333201998812,,,,,,,,,834.4156374931335,4.615712644382762,801.6644740104675,4.434543988604265,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Max Fried","ATL",13.517200469970703,8.09280014038086,17.843000411987305,3.594359584574487,30.780000686645508,30.780000686645508,0,0,,184.57960510253906,773.27001953125,181.11619567871094,80.86289978027344,73.7161636352539,20.36528205871582,46.660701751708984,,6.96019983291626,175.993896484375,8.58136557112824,2.2751501474504137,3.771779889228286,0.9929999494073091,0.227596948076509,0.06034205461630896,0.16725489346020003,0.251672921097284,1.2340306899231015,0.3071928227842966,0.7372776309567011,0.4965599868847129,,3.6539120469055004,3.4112343814857846,,,,,,,,,835.6190878868105,4.527147446342195,849.2744469642639,4.6011283125915705,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"George Kirby","SEA",12.320099830627441,10.207900047302246,18.366600036621094,3.6275110883416843,32,32,0,0,,191.48240661621094,787.02197265625,182.1782989501953,83.73829650878906,77.17828369140625,25.105470657348633,32.74800109863281,,7.8292999267578125,183.3029022216797,8.615549329822613,1.5392119573597591,5.597376819110109,1.1799999796796412,0.23290696904308852,0.04161002136713692,0.1912969476759516,0.24406135628534337,1.122433668173003,0.2919372329659424,0.7297196302993573,0.4297224920324417,,3.6806523967516993,3.4011887057474643,,,,,,,,,879.3828439712524,4.592499433819022,875.91481590271,4.574387962745371,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Freddy Peralta","MIL",10.853500366210938,9.312000274658203,15.467900276184082,3.698689878239822,29.15999984741211,29.15999984741211,0,0,,168.09080505371094,701.2550048828125,140.1929931640625,74.2926025390625,69.07952880859375,22.636228561401367,58.690799713134766,,7.664000034332275,199.9158935546875,10.703994435729342,3.142451469903002,3.4062560832672917,1.212000007897604,0.2850830185348847,0.08369394771441617,0.20138907082046853,0.22081106925170504,1.1831925774503067,0.2850910903766012,0.7451934950629532,0.3804780768017696,,3.8113086419969147,3.30620965656723,,,,,,,,,801.7119517326357,4.769516996937819,746.9504418373108,4.443731717500156,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Carlos Rodón","NYY",11.49470043182373,8.530699729919434,14.940999984741211,3.7710399384349795,29.15999984741211,29.15999984741211,0,0,,166.27650451660156,695.718017578125,140.59539794921875,74.48889923095703,69.67059326171875,23.832965850830078,52.957298278808594,,7.013500213623047,197.4154052734375,10.685446224806478,2.8664042818009237,3.7278224473251744,1.2900000110121073,0.2837577873297912,0.07611891160036229,0.2076388757294289,0.2211498434101175,1.1640411661931613,0.281695432140875,0.7432821384152531,0.3341265276393879,,3.8258374259084276,3.267227053370439,,,,,,,,,786.6710338592529,4.731101583752077,736.4723815917969,4.429202933588643,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Luis Castillo","SEA",12.389800071716309,10.339900016784668,18.84910011291504,3.649300495248503,32,32,0,0,,194.9217987060547,815.9140014648438,175.6638946533203,85.9032974243164,79.03646850585938,24.278593063354492,59.09170150756836,,7.494999885559082,204.2501983642578,9.430714253003762,2.7284034782077744,3.456495466425143,1.1210000062625276,0.2503329983277148,0.07242393365168218,0.1779090646760326,0.23442879318090765,1.2043578384729765,0.290679214854314,0.7414234512273475,0.4351289549777232,,3.8033700895938773,3.240685816329978,,,,,,,,,895.8087821960448,4.595734228509452,867.7275762557983,4.451670269903193,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Justin Steele","CHC",11.551400184631348,9.949299812316895,16.902700424194336,3.7055288689381674,30.780000686645508,30.780000686645508,0,0,,181.1103057861328,756.5170288085938,171.264892578125,81.40299987792969,74.56771850585938,20.123367309570312,55.31880187988281,,7.507699966430664,173.43240356445312,8.618458377091383,2.7489833599356994,3.135143887263462,1,0.22925115623317083,0.07312300949391981,0.15612814673925102,0.24688947869607797,1.2510811766039036,0.30220160352519737,0.7317170371101822,0.4843390644807742,,3.824960845172444,3.2054408657843974,,,,,,,,,805.7954257965088,4.449196981358123,802.3330554962158,4.4300795143246265,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Corbin Burnes","BAL",12.480199813842773,10.379500389099121,18.770999908447266,3.7754805781060483,32,32,0,0,,197.1739044189453,831.6069946289062,181.2136993408203,89.90760040283203,82.71402740478516,24.383838653564453,61.38420104980469,,9.235799789428711,207.87510681152344,9.48845622759778,2.801880964300465,3.3864594351054906,1.1129999607645542,0.24996796341796643,0.07381395472412614,0.1761540086938403,0.23812982458265966,1.2303752928438494,0.29661725188253746,0.7324662501614325,0.4549544542459057,,3.828644111597463,3.1745327246662693,,,,,,,,,891.9002700805664,4.52341942869631,872.7698307037354,4.426396247899607,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Yoshinobu Yamamoto","LAD",11.86929988861084,8.73840045928955,16.04210090637207,3.938289152147989,29.15999984741211,29.15999984741211,0,0,,176.34860229492188,736.9349975585938,162.6739959716797,82.86070251464844,77.16797637939453,26.00162124633789,48.29209899902344,,6.702400207519531,193.1573028564453,9.857836711405946,2.464600713218845,3.9997702907954227,1.3269999771570613,0.26210901028769146,0.06553101584130387,0.19657799444638757,0.23854573289721162,1.196301485950468,0.2953280388205908,0.7338599064859346,0.4013874580859949,,3.916740915047723,3.1223755877193904,,,,,,,,,783.5384342193604,4.443122451909125,765.0530433654785,4.338299444449348,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Blake Snell","SFG",10.882599830627441,9.225099563598633,15.848600387573242,3.5320702598868694,29.15999984741211,29.15999984741211,0,0,,167.14590454101562,708.5460205078125,135.4438018798828,71.33660125732422,65.59678649902344,17.97747039794922,75.19020080566406,,4.979700088500977,210.87669372558594,11.354691870805327,4.048629304494383,2.804576812750055,0.9679999879496889,0.29761890917748907,0.10611900798169116,0.1914999011957979,0.21554574983396801,1.2601804588868033,0.29401721198984454,0.7510688957501017,0.4212860406864803,,3.568918408431193,3.076160064798564,,,,,,,,,844.8466075897218,5.054545667210209,783.266092300415,4.686121951065878,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Sonny Gray","STL",11.722999572753906,9.711299896240234,16.31760025024414,3.8316497683345783,30.780000686645508,30.780000686645508,0,0,,180.1392059326172,763.948974609375,170.52520751953125,83.54340362548828,76.6922607421875,20.255651473999023,59.582698822021484,,7.866399765014648,171.20480346679688,8.553625088019647,2.976832758987406,2.873397930130691,1.0119999270685285,0.2241050242319363,0.07799303461659532,0.14611198961534097,0.24483164088038112,1.277389367574024,0.29754025086542685,0.7264659572388402,0.462433468205563,,3.9392953907733212,3.0665992646788425,,,,,,,,,780.5823823928833,4.333217626621868,777.434871673584,4.315744968723749,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Shota Imanaga","CHC",10.98550033569336,9.75730037689209,16.593900680541992,3.8436798560762275,29.15999984741211,29.15999984741211,0,0,,177.87600708007812,742.697021484375,167.10690307617188,81.95259857177734,75.96649169921875,24.448068618774414,47.912899017333984,,6.355999946594238,180.28750610351562,9.122014720069394,2.424251017518492,3.762817733869349,1.2369999820712925,0.2427470433948799,0.06451203873360624,0.17823500466127368,0.2427368923633835,1.2088184664315405,0.29493701134491845,0.7360216772574233,0.4086948301310764,,3.9299856694329542,3.0597741578015465,,,,,,,,,778.8615756988524,4.378676969897442,769.3234586715698,4.325054690064116,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Shane Bieber","CLE",11.401399612426758,10.802300453186035,17.985000610351562,3.9457194704450558,30.780000686645508,30.780000686645508,0,0,,192.76809692382812,814.0540161132812,190.01919555664062,91.87239837646484,84.51209259033203,25.188365936279297,51.380699157714844,,6.3993000984191895,181.55369567871094,8.476419527833297,2.3988735677675974,3.53349990667557,1.1760000593671462,0.22302413855230768,0.06311706366001744,0.15990707489229022,0.2512570725969201,1.2522813606949914,0.29994767009996154,0.725382097380421,0.4694367505192648,,3.9692735017011747,2.8942558304725656,,,,,,,,,812.384501361847,4.214309910850336,826.1591210365295,4.285766857795895,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Jordan Montgomery","ARI",10.706299781799316,9.515399932861328,14.762100219726562,3.9601706075749346,29.15999984741211,29.15999984741211,0,0,,168.90890502929688,714.5050048828125,168.54220581054688,80.65229797363281,74.3231201171875,19.85618019104004,46.71500015258789,,5.943999767303467,152.17379760742188,8.10830061463751,2.4891227688698088,3.2574932486432164,1.058000001174386,0.2129779309696791,0.06538092782184181,0.1475970031478373,0.25465471506470627,1.274398208465083,0.30355483972267905,0.7180515657238044,0.4510826007334869,,3.9166972864007548,2.873322253266756,,,,,,,,,713.8557412147522,4.226276531074165,732.7847781181335,4.338343073096316,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Chris Sale","ATL",11.152400016784668,7.31689977645874,12.961299896240234,3.764700871898192,27.540000915527344,27.540000915527344,0,0,,149.85110473632812,623.3410034179688,132.18800354003906,67.40270233154297,62.68273162841797,20.529600143432617,43.74729919433594,,7.880300045013428,172.154296875,10.339521184052936,2.6274460468063086,3.9351982875616973,1.2329999276014745,0.2761799655903037,0.07018196934656337,0.20599799624374035,0.23121375600761637,1.1740674387682597,0.29459026615945494,0.7373446048273913,0.3978462760182108,,3.7719468312175546,2.860451246686533,,,,,,,,,702.1210801124573,4.685458150928422,671.7965178489685,4.4830935282795155,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Dylan Cease","SDP",11.145999908447266,10.21720027923584,15.782299995422363,3.9095504583343805,30.780000686645508,30.780000686645508,0,0,,178.46749877929688,763.0079956054688,153.535400390625,83.50810241699219,77.52529907226562,23.220603942871094,74.54969787597656,,7.626299858093262,203.09359741210938,10.241878152668004,3.7594928234721374,2.7242712338014146,1.1709999687073733,0.2661749268445723,0.09770500218260392,0.16846992466196836,0.22551143434892731,1.278020366882962,0.2867099978186367,0.7392359441355338,0.38381013108326195,,4.051872559242181,2.84625250430626,,,,,,,,,795.5132230758667,4.457468326261712,750.1288442611694,4.20316780025489,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Grayson Rodriguez","BAL",11.677499771118164,9.446700096130371,16.06399917602539,3.6551990071322673,30.780000686645508,30.780000686645508,0,0,,174.90469360351562,732.4320068359375,153.7519989013672,77.21420288085938,71.03460693359375,21.474411010742188,60.534698486328125,,6.199999809265137,190.5054931640625,9.802764026237085,3.114909469564985,3.1470462053608563,1.1050000724096916,0.26009990195135635,0.08264889835690606,0.1774510035944503,0.23096382834789414,1.225162646998217,0.2915417980837582,0.7440593747119656,0.4419557392445021,,3.8174063524947917,2.833094885978312,,,,,,,,,811.2111715316772,4.6380183105353305,776.1630163192749,4.437634007002279,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Joe Ryan","MIN",11.0826997756958,10.289299964904785,15.371500015258789,4.035248916845359,30.780000686645508,30.780000686645508,0,0,,178.56080627441406,746.4910278320312,161.0323944091797,85.0624008178711,80.05970001220703,28.093564987182617,47.88370132446289,,7.942699909210205,196.5854949951172,9.908498353423782,2.413482112406418,4.105478264160112,1.4159999059148136,0.2633460921372937,0.06414504600748833,0.19920104612980538,0.23315569989778087,1.1699997333825778,0.28528529410768205,0.7303335696681373,0.3126565660798526,,4.036424367865268,2.7662590225403747,,,,,,,,,782.8066779136657,4.383978176658994,753.2794728279114,4.218615991631802,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Hunter Greene","CIN",9.67650032043457,9.40310001373291,12.952400207519531,4.2506303587942025,27.540000915527344,27.540000915527344,0,0,,158.8491973876953,673.6610107421875,136.37399291992188,79.72750091552734,75.02324676513672,26.13951873779297,62.897701263427734,,8.651200294494629,195.343505859375,11.067676649592938,3.5636271424730466,3.1057336267543167,1.4810000460119415,0.28997300236236123,0.09336699060872163,0.19660601175363962,0.22649269270581496,1.254470891011159,0.28961127419285426,0.7348590011810584,0.35212672644996,,4.286039818352453,2.7538116089705724,,,,,,,,,675.435905647278,4.252057402586526,630.4725503921509,3.969000541144618,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Nick Lodolo","CIN",8.99779987335205,7.6890997886657715,10.858499526977539,3.7927776285301724,35.68000030517578,22.68000030517578,0,0.5863000154495239,,139.04379272460938,583.260009765625,121.35320281982422,63.25170135498047,58.59579849243164,18.570072174072266,48.29750061035156,,10.711600303649902,162.94960021972656,10.547370531543152,3.126191374498018,3.3738723155541863,1.2020000770381023,0.27937728884448226,0.08280612385848166,0.1965711649860006,0.23147924165863543,1.2201242508264039,0.29989426031904765,0.7406688100849411,0.4449951606837923,,3.920579171062531,2.740786592337811,,,,,,,,,636.2109488487245,4.575615612764578,605.0251231193542,4.351327817399725,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Mitch Keller","PIT",11.081600189208984,11.425100326538086,16.2007999420166,4.178501068126765,32,32,0,0,,190.09080505371094,812.7009887695312,184.00909423828125,95.4031982421875,88.25495910644531,22.97986602783203,66.75769805908203,,10.300999641418457,175.8361053466797,8.325099931440494,3.1606961860252754,2.633945004979963,1.0879999913307263,0.21636014693781053,0.08214300090880464,0.1342171460290059,0.2501339257846098,1.3191947513006117,0.2999652258147158,0.7107372463714277,0.45203969368835795,,4.19270875813211,2.7343995988649183,,,,,,,,,766.0920778274537,4.030137478827507,772.2118844985962,4.062331601364961,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Joe Musgrove","SDP",10.708499908447266,9.677599906921387,15.528599739074707,3.8610396093331887,29.15999984741211,29.15999984741211,0,0,,171.66600036621094,721.5889892578125,161.70700073242188,79.68489837646484,73.64546966552734,22.869726181030273,44.74639892578125,,11.222100257873535,168.60000610351562,8.83925792931977,2.345936816101753,3.7679011082693945,1.1990000069331466,0.23365102380085995,0.06201092254997541,0.17164010125088452,0.24294174104286645,1.202645830961175,0.2928125122031248,0.7267344984960941,0.429667982209631,,4.0007437918846245,2.681136691753175,,,,,,,,,737.8870834350587,4.298388043415365,730.318076133728,4.254296567612446,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Yu Darvish","SDP",10.258600234985352,10.101900100708008,14.55519962310791,4.123709017815369,29.15999984741211,29.15999984741211,0,0,,170.8614959716797,716.0999755859375,159.12240600585938,83.81800079345703,78.2870101928711,25.81907081604004,46.484901428222656,,8.733599662780762,174.00799560546875,9.165739487080199,2.4485570050454655,3.743322891071513,1.3600000165214283,0.24299399739971986,0.0649139827021878,0.17808001469753204,0.24077298599944205,1.2033565916346738,0.28912712438179333,0.7186880058345884,0.3858039035542678,,4.15218475003899,2.6799740566978754,,,,,,,,,715.4427314758301,4.1872671628393965,701.0200471878052,4.10285560945808,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"Cole Ragans","KCR",10.7391996383667,9.985799789428711,16.149499893188477,3.956719350400554,29.15999984741211,29.15999984741211,0,0,,177.37229919433594,759.2990112304688,160.76339721679688,84.30999755859375,77.97915649414062,21.048179626464844,75.4447021484375,,6.605899810791016,185.09359741210938,9.391784310603219,3.828119285931995,2.453367726841013,1.0680000061939368,0.24376904839130395,0.09936099090419848,0.14440805748710547,0.23737729762966575,1.331707941082929,0.29656813984595043,0.7347278019985467,0.41866994576560085,,4.0984130105648235,2.6561279208923922,,,,,,,,,759.7129608154298,4.28315449631207,737.2705497741699,4.156627348932247,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Logan Gilbert","SEA",11.691800117492676,10.600000381469727,16.746200561523438,3.8806896358701586,32,32,0,0,,186.99850463867188,776.2490234375,175.71240234375,86.65360260009766,80.63146209716797,27.05245018005371,44.13059997558594,,6.225500106811523,184.8824005126953,8.898154601981505,2.1239496034886276,4.189437728355756,1.3019999924113437,0.23817408451475006,0.05685108598289803,0.18132299853185202,0.24206380402718505,1.1756404295538507,0.28924529075615657,0.7319322577183837,0.3869491461254765,,3.9661976589602994,2.6442964999613103,,,,,,,,,812.8880517959597,4.3470296907810235,802.0071716308594,4.288842700536771,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Brayan Bello","BOS",10.850000381469727,10.753199577331543,15.109100341796875,4.289569306240557,30.780000686645508,30.780000686645508,0,0,,182.2418975830078,786.2030029296875,189.99330139160156,94.49849700927734,86.85991668701172,20.43134117126465,61.75630187988281,,7.141900062561035,156.7436981201172,7.740773673839245,3.0498295084190814,2.538100458557034,1.0089999773933815,0.19936797180375976,0.0785500712281124,0.12081790057564736,0.2648710856669428,1.3814035444665906,0.31392819326962856,0.7047014045061243,0.5193504126185314,,4.126490047630396,2.6375370494007155,,,,,,,,,710.0947525024413,3.8964407302607587,752.3948431015015,4.128550311866674,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Reid Detmers","LAA",10.764100074768066,10.536199569702148,14.419699668884277,4.24598943912418,30.780000686645508,30.780000686645508,0,0,,177.0941925048828,755.843994140625,160.92770385742188,89.30509948730469,83.54889678955078,26.05252456665039,68.89289855957031,,9.897000312805176,189.1959991455078,9.615018811317723,3.5011655563975497,2.7462336917340444,1.3240000577285371,0.25031091152694646,0.09114698151157469,0.15916393001537177,0.2376881034796225,1.297730880760845,0.29206052849535497,0.7267526958954289,0.37639779156958175,,4.365525773563619,2.5424675444540163,,,,,,,,,713.6612440109254,4.029839905626766,688.8104448318481,3.8895145859334512,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Bobby Miller","LAD",10.093000411987305,7.883299827575684,13.033599853515625,4.019960746705951,25.920000076293945,25.920000076293945,0,0,,150.64700317382812,637.7940063476562,143.60459899902344,72.85690307617188,67.28833770751953,19.935619354248047,45.70119857788086,,7.201300144195557,149.6457061767578,8.940180204160885,2.730295183677339,3.2744372321382738,1.190999956243425,0.23463015438747659,0.07165510826856142,0.16297504611891517,0.24552348106745361,1.256618409849605,0.29777497633470884,0.721510723062947,0.45825059166095317,,4.042172747926414,2.5309146946964436,,,,,,,,,636.7916642189025,4.227045017842959,634.6558804512024,4.2128676115706565,,,,,,,,,,,,,,,,,,,"Bobby Miller","27483",676272
"Merrill Kelly","ARI",11.146300315856934,10.62339973449707,15.998800277709961,4.172669155996834,30.780000686645508,30.780000686645508,0,0,,185.27969360351562,794.510009765625,181.0500030517578,92.73290252685547,85.90120697021484,23.551109313964844,65.90540313720703,,5.785600185394287,175.7010955810547,8.534717590873042,3.2013687884445448,2.6659588928583955,1.1440000774141053,0.2211439672520744,0.08295100417507474,0.1381929630769997,0.25047764577013665,1.3328789646934032,0.30081909943893265,0.7207202851629353,0.42845681656024454,,4.17168285055533,2.515937867260145,,,,,,,,,746.9902613639831,4.03168985675508,756.5632281303406,4.083357508941741,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"DL Hall","MIL",8.367799758911133,7.333799839019775,9.854599952697754,3.6584726374624807,43.439998626708984,19.440000534057617,0,0.6033999919891357,,134.32009887695312,571.7269897460938,110.9552001953125,59.241600036621094,54.600711822509766,15.984091758728027,61.3827018737793,,5.810400009155273,161.53579711914062,10.82356390612898,4.112893911506814,2.6316175760934284,1.070999999488799,0.2825400934646785,0.10736365953449145,0.17517643393018706,0.21991624916462701,1.2830388267281259,0.2904190913272076,0.754175587506039,0.42315377068128973,,3.8975421518241045,2.4914736136769604,,,,,,,,,632.7867711067202,4.7110356260711095,587.7131900787354,4.375467223390916,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"Alex Cobb","SFG",8.581100463867188,7.892899990081787,11.982600212097168,3.6774788379811403,24.299999237060547,24.299999237060547,0,0,,134.14700317382812,566.02099609375,134.31629943847656,60.48939895629883,54.81364059448242,12.505481719970703,37.10319900512695,,5.011000156402588,119.6947021484375,8.030386768611077,2.4892750724623833,3.225994128751485,0.8389999986350387,0.21146689429275603,0.06555092348373161,0.1459159708090244,0.25637441664238136,1.2778481396373615,0.310974626559756,0.7207379951628298,0.5539972510939999,,3.6242208434111154,2.3600648689043595,,,,,,,,,602.6948266029358,4.492793818300673,621.2105603218079,4.630819516085955,,,,,,,,,,,,,,,,,,,"Alex Cobb","6562",502171
"Chris Bassitt","TOR",11.424500465393066,11.292699813842773,16.80769920349121,4.182291312963215,32,32,0,0,,193.9055938720703,825.4819946289062,189.57449340820312,97.21219635009766,90.10774230957031,26.41425132751465,59.42639923095703,,10.602499961853027,171.4154052734375,7.956132758494647,2.7582370492698303,2.8844992712286355,1.2260000199090368,0.2076549293488793,0.07198993995946823,0.13566498938941107,0.250941447660319,1.2841346537090574,0.2925993254901992,0.7159137004589824,0.42988232384305186,,4.341348134755048,2.3397780990251755,,,,,,,,,749.8565334320069,3.8671217186582383,758.886815071106,3.9136922247420225,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Marcus Stroman","NYY",11.018699645996094,9.248900413513184,14.754199981689453,4.014899316746512,29.15999984741211,29.15999984741211,0,0,,169.9394989013672,728.72802734375,171.31370544433594,82.9354019165039,75.80999755859375,20.20391845703125,54.10300064086914,,6.300600051879883,143.85459899902344,7.618543065980495,2.8652962313984136,2.6589024138220605,1.0700000134684307,0.19740505867927247,0.07424306272132454,0.12316199595794793,0.25633314990863854,1.3264526937085819,0.299662904495268,0.7227739167411453,0.5096748763397366,,4.17391175214627,2.3252207546503323,,,,,,,,,670.1268566131591,3.9433260716044622,693.5449504852295,4.0811286073508,,,,,,,,,,,,,,,,,,,"Marcus Stroman","13431",573186
"Ranger Suárez","PHI",9.762900352478027,9.074999809265137,12.935600280761719,4.042568864448329,27.540000915527344,27.540000915527344,0,0,,154.8708038330078,665.5380249023438,153.189697265625,75.92230224609375,69.5639877319336,17.982221603393555,58.30849838256836,,5.341599941253662,134.26100158691406,7.802303496694899,3.3884791223074218,2.302597482548995,1.045000028572518,0.20173302886279795,0.08761106984251445,0.1141219590202835,0.25451531838567293,1.3656427836214051,0.300698472912948,0.7276387309094807,0.49559482496915414,,4.263604716211952,2.319646644489633,,,,,,,,,604.1411179542542,3.900936154536139,618.1568465232849,3.9914356432851186,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Kodai Senga","NYM",8.461099624633789,7.1554999351501465,11.735300064086914,3.7441987226424307,22.68000030517578,22.68000030517578,0,0,,129.61920166015625,551.1019897460938,110.9489974975586,58.51409912109375,53.9244499206543,15.568706512451172,54.888099670410156,,4.544400215148926,149.35189819335938,10.37012314938072,3.811108930672733,2.7210251236639933,1.0810000124783337,0.2710059135554373,0.09959699056012927,0.17140892299530802,0.22565768221459098,1.2794176714864427,0.29190701275060926,0.7450869305074116,0.43101726020396314,,3.887561520573051,2.3067037506257044,,,,,,,,,599.6259054183959,4.62605769622415,566.1091203689575,4.367478838924019,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Braxton Garrett","MIA",8.30090045928955,8.356800079345703,11.623299598693848,3.9850404212092725,24.299999237060547,24.299999237060547,0,0,,136.9927978515625,581.4639892578125,136.19110107421875,65.90280151367188,60.657981872558594,16.241256713867188,38.28409957885742,,7.6392998695373535,126.43280029296875,8.306241061443803,2.515146063248221,3.3024885444293397,1.066999964357159,0.21743874535437538,0.06584087800127347,0.1515978673531019,0.25430584285438557,1.2736085647519035,0.30531957890296346,0.7155280742997501,0.4737000862540754,,3.956105937729765,2.267985931853014,,,,,,,,,574.9777859687805,4.197138791134066,588.9230542182922,4.298934421767306,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Eduardo Rodriguez","ARI",8.773200035095215,7.889699935913086,11.690099716186523,3.9893293143145856,24.299999237060547,24.299999237060547,0,0,,137.4739990234375,585.7429809570312,133.87649536132812,65.98829650878906,60.936561584472656,16.481605529785156,45.245201110839844,,4.295300006866455,130.7895050048828,8.56238673062289,2.9620641931579748,2.890682366169177,1.079000035074104,0.22328821557740053,0.07724412000108787,0.14604409557631265,0.24967526334724283,1.3029496322546787,0.30183960229647977,0.7249935893459388,0.4334738218422092,,3.9919314512684636,2.2592970506250105,,,,,,,,,579.4624634742738,4.215069522895622,586.0666298866272,4.263108908228607,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Justin Verlander","HOU",9.98859977722168,8.280099868774414,13.240599632263184,4.221898777413959,25.920000076293945,25.920000076293945,0,0,,155.460205078125,653.468994140625,149.90040588378906,77.91780090332031,72.92636108398438,24.441797256469727,40.80979919433594,,6.039999961853027,146.0312957763672,8.454135650514711,2.362586570398813,3.578338993558075,1.4149999043014299,0.22347088704401727,0.06245101077520101,0.16101987626881625,0.24710791732799528,1.226746130833196,0.28765271102031303,0.7207565139969664,0.3625225777822955,,4.324318315012449,2.239258710052378,,,,,,,,,611.5435501098632,3.9337626616569685,611.070855140686,3.9307220444846216,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"José Berríos","TOR",10.970000267028809,10.460399627685547,15.344099998474121,4.085989814005042,30.780000686645508,30.780000686645508,0,0,,179.44740295410156,761.3380126953125,174.26119995117188,87.82379913330078,81.46891784667969,25.421714782714844,49.742801666259766,,9.321100234985352,167.49899291992188,8.400739779248172,2.494799075531036,3.367301143263416,1.2749999681129633,0.22000608156544915,0.06533602793607894,0.1546700536293702,0.24813843664852353,1.2482989328896925,0.2922126057568321,0.722772675741036,0.41591857433151785,,4.217305676222502,2.2302082989309806,,,,,,,,,719.9508502960205,4.012043854879121,724.5610027313232,4.037734683274569,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
