Season,Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
2016,"Patrick Corbin","ARI",155.2,0.30190058,0.62542955,0.45063191,0.56416465,0.91346154,0.78702892,0.45971564,23.04347826,"Patrick Corbin",9323,571578
2018,"Ian Kennedy","KCR",119.2,0.2672956,0.64090909,0.46738072,0.70196078,0.86524823,0.821875,0.53554041,23.04333552,"Ian Kennedy",6986,453178
2018,"Drew Pomeranz","BOS",74,0.26242038,0.64307229,0.436853,0.66990291,0.91334895,0.83412322,0.45824707,23.04051565,"Drew Pomeranz",11426,519141
2018,"Taylor Cole","LAA",36,0.29677419,0.65900383,0.46234676,0.38043478,0.85465116,0.68939394,0.45709282,23.03971963,"Taylor Cole",11964,518566
2017,"Sean Doolittle","- - -",51.1,0.45231608,0.72792363,0.59923664,0.6626506,0.78688525,0.74309979,0.53307888,23.03608247,"Sean Doolittle",1581,448281
2022,"Elieser Hernández","MIA",62.1,0.23060797,0.697411,0.49406393,0.56363636,0.84686775,0.78927911,0.56438356,23.0345679,"Elieser Hernandez",16933,622694
2017,"Julio Teheran","ATL",188.1,0.24814565,0.66835443,0.46490369,0.64673913,0.85037879,0.79775281,0.51583415,23.03117939,"Julio Teheran",6797,527054
2016,"Julio Urías","LAD",77,0.27809798,0.61026352,0.44734982,0.64766839,0.82045455,0.76777251,0.50954064,23.0300679,"Julio Urias",14765,628711
2018,"Brandon Woodruff","MIL",42.1,0.22898551,0.64089776,0.45040214,0.56962025,0.83657588,0.77380952,0.53753351,23.02998236,"Brandon Woodruff",16162,605540
2014,"Miguel González","BAL",159,0.2775543,0.64647239,0.4664311,0.70724638,0.87544484,0.82659933,0.51197487,23.02969762,"Miguel Gonzalez",7024,456068
2021,"Drew Smith","NYM",41.1,0.29896907,0.70846395,0.51311475,0.48275862,0.83185841,0.73482428,0.52295082,23.02941176,"Drew Smith",17755,622098
2021,"Shane Bieber","CLE",96.2,0.31818182,0.64276402,0.47787043,0.36904762,0.81135903,0.66174497,0.49198204,23.02902375,"Shane Bieber",19427,669456
2016,"Arquimedes Caminero","- - -",60.2,0.24478178,0.65263158,0.45670009,0.64341085,0.83602151,0.78642715,0.51959891,23.02900378,"Arquimedes Caminero",8992,491708
2022,"Mark Leiter Jr.","CHC",67.2,0.30017452,0.58869396,0.43646409,0.49418605,0.86092715,0.7278481,0.47237569,23.02756892,"Mark Leiter Jr.",15551,643410
2021,"Sean Guenther","MIA",20.1,0.28735632,0.63978495,0.46944444,0.62,0.90756303,0.82248521,0.51666667,23.02745098,"Sean Guenther",20045,674944
2017,"Carlos Torres","MIL",72.2,0.26774194,0.71129032,0.48951613,0.65060241,0.86621315,0.80724876,0.5,23.02541436,"Carlos Torres",7624,448614
2022,"Tyler Alexander","DET",101,0.28060523,0.69328704,0.50471402,0.73529412,0.88814691,0.84931507,0.54305468,23.02331606,"Tyler Alexander",17735,641302
2022,"George Kirby","SEA",130,0.29437229,0.70719178,0.5248566,0.70220588,0.85230024,0.8151184,0.5583174,23.02145644,"George Kirby",25436,669923
2021,"Sean Nolin","WSN",26.2,0.19650655,0.68888889,0.46292585,0.6,0.86021505,0.80952381,0.54108216,23.02144772,"Sean Nolin",11341,543594
2015,"Héctor Rondón","CHC",70,0.29961832,0.67759563,0.49301025,0.53503185,0.87634409,0.77504726,0.51164958,23.01851852,"Hector Rondon",2391,444468
2014,"Brandon Kintzler","MIL",58.1,0.3034188,0.62857143,0.45017585,0.75352113,0.91322314,0.85416667,0.45134818,23.01703578,"Brandon Kintzler",9939,445213
2021,"Yency Almonte","COL",47.2,0.22929936,0.66161616,0.42675894,0.43518519,0.86259542,0.73783784,0.4567474,23.01397516,"Yency Almonte",15068,622075
2016,"Stephen Strasburg","WSN",147.2,0.28611632,0.65422696,0.48928121,0.56065574,0.85098952,0.77491409,0.55191257,23.01102088,"Stephen Strasburg",10131,544931
2017,"Héctor Neris","PHI",74.2,0.30915371,0.71932515,0.5264013,0.49162011,0.75479744,0.68209877,0.52965069,23.01007839,"Hector Neris",11804,593576
2021,"Cal Quantrill","CLE",149.2,0.26705012,0.68307968,0.46615253,0.66461538,0.85452163,0.79779412,0.47857755,23.00880282,"Cal Quantrill",19312,615698
2019,"Jake Arrieta","PHI",135.2,0.27371274,0.59907834,0.43476277,0.72277228,0.88461538,0.83315845,0.49498175,23.00752823,"Jake Arrieta",4153,453562
2015,"Rick Porcello","BOS",172,0.2816358,0.63063063,0.46549836,0.66849315,0.87692308,0.8172549,0.52683461,23.00619195,"Rick Porcello",2717,519144
2018,"Will Harris","HOU",56.2,0.31578947,0.59951456,0.4475761,0.36666667,0.89068826,0.69269521,0.46448703,23.00616333,"Will Harris",3192,501789
2014,"Darin Downs","HOU",34.2,0.26760563,0.69709544,0.4647619,0.48684211,0.80357143,0.70491803,0.45904762,23.00589971,"Darin Downs",5903,445153
2018,"Alex Wilson","DET",61.2,0.3046875,0.66978923,0.47071353,0.60897436,0.91608392,0.80769231,0.45473908,23.0058651,"Alex Wilson",9239,543935
2020,"Luis Cessa","NYY",21.2,0.33497537,0.66878981,0.48055556,0.51470588,0.87619048,0.73410405,0.43611111,23,"Luis Cessa",13345,570666
2015,"Martín Pérez","TEX",78.2,0.32822086,0.66071429,0.48184818,0.73831776,0.90540541,0.84417808,0.4620462,22.99644128,"Martin Perez",6902,527048
2015,"Nate Karns","TBR",147,0.26976365,0.62542373,0.44412131,0.61933535,0.87262873,0.79420019,0.49023681,22.9954955,"Nate Karns",12638,501992
2015,"Javier López","SFG",39.1,0.28275862,0.65271967,0.44990548,0.68292683,0.87179487,0.80672269,0.45179584,22.99469496,"Javier Lopez",1663,425657
2022,"Connor Overton","CIN",33,0.22429907,0.62745098,0.4434968,0.77083333,0.89375,0.86538462,0.54371002,22.9941691,"Connor Overton",18376,656818
2020,"Lou Trivino","OAK",23.1,0.27083333,0.6741573,0.46486486,0.57692308,0.80833333,0.73837209,0.48108108,22.99264706,"Lou Trivino",15043,642152
2021,"Lucas Giolito","CHW",178.2,0.30205479,0.70119522,0.50472016,0.49206349,0.78314394,0.69739479,0.50775455,22.99196429,"Lucas Giolito",15474,608337
2014,"Aaron Barrett","WSN",40.2,0.31129477,0.58415842,0.43543544,0.46017699,0.85875706,0.70344828,0.45495495,22.99157895,"Aaron Barrett",11243,502578
2020,"Ryan Weber","BOS",43,0.19661017,0.59714286,0.41395349,0.70689655,0.89473684,0.85393258,0.54263566,22.99120879,"Ryan Weber",10160,543901
2018,"Juan Minaya","CHW",46.2,0.27586207,0.65990991,0.46365639,0.53125,0.84982935,0.75296912,0.48898678,22.98991354,"Juan Minaya",10341,573668
2018,"Peter Moylan","ATL",28.1,0.27142857,0.66666667,0.45136187,0.51315789,0.88461538,0.76293103,0.45525292,22.98961039,"Peter Moylan",4891,493247
2015,"Eddie Butler","COL",79.1,0.24127466,0.65300146,0.45081967,0.71069182,0.89461883,0.84628099,0.50894188,22.98942918,"Eddie Butler",13453,572750
2018,"Alex Wood","LAD",151.2,0.30330579,0.66504461,0.48587802,0.52588556,0.89268293,0.77927548,0.50470733,22.98935574,"Alex Wood",13781,622072
2020,"Sonny Gray","CIN",56,0.23900574,0.58426966,0.39772727,0.472,0.84230769,0.72207792,0.45971074,22.98898072,"Sonny Gray",12768,543243
2021,"Gerrit Cole","NYY",181.1,0.32179226,0.65240642,0.48837993,0.52742616,0.78893443,0.70344828,0.50387336,22.98829883,"Gerrit Cole",13125,543037
2017,"Jordan Lyles","- - -",69.2,0.25931929,0.67817896,0.47208931,0.6125,0.88194444,0.80912162,0.50797448,22.98809524,"Jordan Lyles",7593,543475
2018,"Dan Winkler","ATL",60.1,0.28571429,0.71193416,0.48643411,0.57051282,0.81213873,0.73705179,0.47093023,22.98571429,"Dan Winkler",12237,595465
2018,"John Brebbia","STL",50.2,0.2808399,0.61504425,0.46218487,0.59813084,0.77697842,0.72727273,0.54261705,22.98522167,"John Brebbia",12777,605154
2022,"Zack Wheeler","PHI",153,0.3120438,0.66957211,0.50339271,0.60233918,0.84260355,0.77337826,0.53519932,22.98445596,"Zack Wheeler",10310,554430
2021,"Rowan Wick","CHC",23,0.26213592,0.57731959,0.415,0.44444444,0.84821429,0.71686747,0.485,22.98305085,"Rowan Wick",14646,592858
2017,"Kevin McCarthy","KCR",45,0.23794212,0.72345679,0.51256983,0.67567568,0.86348123,0.82561308,0.56564246,22.97864078,"Kevin McCarthy",15240,641838
2019,"Jacob Waguespack","TOR",78,0.275,0.71056662,0.48837209,0.63101604,0.87715517,0.80645161,0.48987247,22.97775531,"Jacob Waguespack",18318,621097
2017,"Tyler Skaggs","LAA",85,0.27737226,0.57567185,0.42887931,0.66842105,0.87714988,0.81072027,0.5079023,22.97647059,"Tyler Skaggs",10190,572140
2018,"A.J. Cole","- - -",48.1,0.28603104,0.62619048,0.45005741,0.46511628,0.79087452,0.68367347,0.48220436,22.97527048,"A.J. Cole",11467,595918
2016,"Scott Kazmir","LAD",136.1,0.2519685,0.63106796,0.44892812,0.65625,0.83461538,0.78651685,0.51954603,22.97335601,"Scott Kazmir",4897,431148
2019,"Alex McRae","PIT",26.2,0.27106227,0.67857143,0.45472837,0.60810811,0.90789474,0.80973451,0.45070423,22.9703504,"Alex McRae",16317,656725
2021,"Dinelson Lamet","SDP",47,0.30712531,0.66823529,0.49158654,0.416,0.80985915,0.68948655,0.51081731,22.96905537,"Dinelson Lamet",17186,659275
2022,"Jalen Beeks","TBR",61,0.31529851,0.67818575,0.48348348,0.53846154,0.80573248,0.71221532,0.46346346,22.9690027,"Jalen Beeks",17192,656222
2015,"John Lackey","STL",218,0.29121726,0.65133038,0.50064475,0.5978836,0.88,0.8113329,0.58156028,22.96821741,"John Lackey",1507,407793
2015,"Aníbal Sánchez","DET",157,0.28571429,0.60603774,0.45400476,0.64912281,0.85305106,0.79213974,0.52537669,22.96233624,"Anibal Sanchez",3284,434671
2017,"Alec Asher","BAL",60,0.24954792,0.62840467,0.43205248,0.63043478,0.86687307,0.79609544,0.48172446,22.96207332,"Alec Asher",13560,594742
2018,"Reynaldo López","CHW",188.2,0.25254582,0.67557489,0.4733939,0.67741935,0.84912603,0.80534613,0.5220636,22.96155565,"Reynaldo Lopez",16400,625643
2022,"Davis Martin","CHW",63.1,0.30816327,0.69945355,0.51491819,0.57615894,0.85416667,0.77570093,0.52839269,22.95958279,"Davis Martin",21448,663436
2021,"Kris Bubic","KCR",130,0.23242737,0.64757709,0.44641235,0.57258065,0.8585034,0.78636826,0.51544051,22.95833333,"Kris Bubic",21455,663460
2021,"Tyler Duffey","MIN",62.1,0.26750449,0.62222222,0.43441065,0.59060403,0.87012987,0.77899344,0.47053232,22.9581749,"Tyler Duffey",13758,608648
2017,"Braden Shipley","ARI",25,0.21132075,0.66515837,0.41769547,0.64285714,0.89115646,0.8226601,0.45473251,22.95555556,"Braden Shipley",15158,640463
2019,"Danny Duffy","KCR",130.2,0.25892857,0.66261925,0.47431745,0.57471264,0.85209424,0.78146341,0.53354928,22.95483061,"Danny Duffy",3542,518633
2018,"Jordan Montgomery","NYY",27.1,0.30131004,0.64285714,0.47019868,0.63768116,0.85416667,0.78403756,0.49448124,22.95454545,"Jordan Montgomery",16511,656756
2016,"Matt Wisler","ATL",156.2,0.28860759,0.66286216,0.47203098,0.57894737,0.91788079,0.81221513,0.49010327,22.94939759,"Matt Wisler",12804,605538
2016,"Sean Doolittle","OAK",39,0.36923077,0.72782875,0.56899489,0.625,0.75630252,0.71856287,0.55706985,22.94871795,"Sean Doolittle",1581,448281
2017,"Danny Duffy","KCR",146.1,0.27464789,0.6799687,0.50264085,0.53846154,0.84579977,0.77232925,0.5625,22.94794189,"Danny Duffy",3542,518633
2019,"Jon Lester","CHC",171.2,0.26741294,0.66364271,0.45412693,0.62325581,0.88012618,0.80014482,0.47122657,22.94646018,"Jon Lester",4930,452657
2019,"Yefry Ramírez","- - -",24.1,0.23809524,0.66509434,0.43318966,0.51666667,0.85106383,0.75124378,0.45689655,22.9439528,"Yefry Ramirez",15655,606162
2015,"Jake Petricka","CHW",52,0.30053191,0.63224181,0.47089263,0.61061947,0.88047809,0.7967033,0.51358344,22.94363636,"Jake Petricka",10534,502593
2017,"Jordan Zimmermann","DET",160,0.27758913,0.6627907,0.49090909,0.62996942,0.90196078,0.83333333,0.55378788,22.94300792,"Jordan Zimmermann",4505,519455
2015,"C.J. Wilson","LAA",132,0.24029575,0.61830574,0.42437174,0.57692308,0.88661417,0.79664804,0.48696064,22.94225722,"C.J. Wilson",3580,450351
2014,"Scott Feldman","HOU",180.1,0.26801347,0.62508568,0.44497283,0.72110553,0.91666667,0.85725191,0.49558424,22.94181136,"Scott Feldman",6283,444857
2020,"José Berríos","MIN",63,0.31205674,0.60966543,0.45735027,0.61363636,0.82012195,0.74801587,0.48820327,22.94160584,"Jose Berrios",14168,621244
2017,"Aaron Nola","PHI",168,0.27516779,0.58259687,0.44498686,0.56707317,0.82847141,0.75611814,0.55238453,22.93850964,"Aaron Nola",16149,605400
2014,"Brad Brach","BAL",62.1,0.33214286,0.67708333,0.49134615,0.62903226,0.80923077,0.74363992,0.46153846,22.93385214,"Brad Brach",6627,542960
2022,"Kutter Crawford","BOS",77.1,0.29073482,0.64776119,0.47530864,0.5989011,0.82718894,0.75974026,0.51697531,22.93375394,"Kutter Crawford",20531,676710
2015,"Chase Anderson","ARI",152.2,0.27057793,0.63559969,0.46552428,0.6763754,0.88341346,0.82734443,0.53406773,22.9325779,"Chase Anderson",6895,502624
2016,"Dana Eveland","TBR",23,0.2039801,0.57028112,0.40666667,0.58536585,0.87323944,0.80874317,0.55333333,22.92835821,"Dana Eveland",5508,445968
2014,"Sam Freeman","STL",38,0.2716763,0.61230769,0.4366617,0.55319149,0.8241206,0.73720137,0.48435171,22.92719486,"Sam Freeman",6832,518693
2020,"Duane Underwood Jr.","CHC",20.2,0.35555556,0.56129032,0.45074627,0.546875,0.74712644,0.66225166,0.46268657,22.92712551,"Duane Underwood Jr.",14677,621249
2019,"Chad Green","NYY",69,0.28289474,0.6965035,0.50642479,0.5872093,0.77710843,0.72835821,0.5404384,22.92697769,"Chad Green",15552,643338
2015,"Cody Anderson","CLE",91.1,0.30247934,0.67836257,0.50193949,0.68852459,0.90301724,0.8423493,0.53064391,22.92688414,"Cody Anderson",12799,594736
2014,"Randall Delgado","ARI",77.2,0.27862595,0.68202765,0.46137787,0.51141553,0.8018018,0.70588235,0.45302714,22.92609916,"Randall Delgado",5985,517414
2016,"Martín Pérez","TEX",198.2,0.30066667,0.64593909,0.47756827,0.68736142,0.89882122,0.83390061,0.51235371,22.92554677,"Martin Perez",6902,527048
2018,"Phil Maton","SDP",47.1,0.26086957,0.69191919,0.46578631,0.47368421,0.78467153,0.69329897,0.47539016,22.92520325,"Phil Maton",18064,664208
2014,"Jake Peavy","- - -",202.2,0.28795483,0.67466175,0.48322981,0.64052288,0.87420237,0.80526992,0.50496894,22.92514063,"Jake Peavy",1051,408241
2015,"Brad Boxberger","TBR",63,0.32918149,0.6218638,0.475,0.61621622,0.80403458,0.7387218,0.49821429,22.92325856,"Brad Boxberger",10133,502202
2016,"Brad Boxberger","TBR",24.1,0.29824561,0.60169492,0.45258621,0.67647059,0.81690141,0.77142857,0.50862069,22.92307692,"Brad Boxberger",10133,502202
2021,"Jharel Cotton","TEX",30.2,0.28464419,0.68613139,0.48798521,0.61842105,0.81382979,0.75757576,0.5064695,22.92307692,"Jharel Cotton",13654,605194
2016,"Tommy Hunter","- - -",34,0.305,0.62589928,0.4916318,0.59016393,0.88505747,0.80851064,0.58158996,22.92215569,"Tommy Hunter",1157,488984
2019,"Devin Smeltzer","MIN",49,0.29799427,0.67362924,0.49453552,0.65384615,0.87984496,0.81491713,0.52322404,22.92190476,"Devin Smeltzer",19487,656970
2019,"Dustin May","LAD",34.2,0.24230769,0.66666667,0.47173145,0.77777778,0.82843137,0.8164794,0.54063604,22.92142857,"Dustin May",19716,669160
2014,"Jimmy Nelson","MIL",69.1,0.25714286,0.66209262,0.47021661,0.64444444,0.86010363,0.80422265,0.52617329,22.92111959,"Jimmy Nelson",10547,519076
2014,"Kevin Gausman","BAL",113.1,0.26829268,0.65658747,0.45258842,0.61818182,0.88815789,0.80407701,0.4746284,22.91730368,"Kevin Gausman",14107,592332
2019,"Javy Guerra","- - -",67.2,0.31422505,0.69917355,0.53066914,0.66216216,0.88652482,0.82837128,0.56226766,22.91613723,"Javy Guerra",7407,457915
2021,"Ashton Goudeau","- - -",34.1,0.28253968,0.67193676,0.45598592,0.65168539,0.91176471,0.82239382,0.44542254,22.91549296,"Ashton Goudeau",15139,623485
2022,"Seranthony Domínguez","PHI",51,0.2960373,0.69796954,0.48845687,0.47244094,0.80727273,0.70149254,0.47873633,22.91517129,"Seranthony Dominguez",19249,622554
2022,"Collin McHugh","ATL",69.1,0.34744268,0.65895954,0.49631676,0.59898477,0.83040936,0.7458256,0.47790055,22.91491985,"Collin McHugh",7531,543521
2015,"Jon Lester","CHC",205,0.28134373,0.64158416,0.45285984,0.55223881,0.8755144,0.7702984,0.47611565,22.91449978,"Jon Lester",4930,452657
2020,"Drew Smyly","SFG",26.1,0.27272727,0.63461538,0.46875,0.4,0.78181818,0.68,0.54166667,22.91256831,"Drew Smyly",11760,592767
2022,"Robbie Ray","SEA",189,0.3119795,0.72476447,0.51329176,0.52977413,0.83008357,0.73657289,0.48769281,22.910746,"Robbie Ray",11486,592662
2017,"Clayton Kershaw","LAD",175,0.30912162,0.69912906,0.51042092,0.50273224,0.81766704,0.7253803,0.51614221,22.90805902,"Clayton Kershaw",2036,477132
2019,"Hyun Jin Ryu","LAD",182.2,0.32717873,0.65925926,0.49297337,0.62076749,0.84269663,0.76894224,0.49926036,22.90802846,"Hyun Jin Ryu",14444,547943
2021,"Austin Adams","SDP",52.2,0.24951267,0.57906459,0.4033264,0.390625,0.8,0.66494845,0.46673597,22.90616246,"Austin Adams",13801,613534
2022,"Alex Cobb","SFG",149.2,0.30944625,0.59243697,0.44871795,0.56842105,0.8751773,0.76774194,0.49214227,22.90600227,"Alex Cobb",6562,502171
2018,"Luke Jackson","ATL",40.2,0.27968338,0.67987805,0.46534653,0.50943396,0.87443946,0.75683891,0.46393211,22.90558767,"Luke Jackson",11752,592426
2019,"Iván Nova","CHW",187,0.28486056,0.68712475,0.48552413,0.66200466,0.9,0.83002056,0.49883527,22.90239411,"Ivan Nova",1994,467100
2016,"Tyler Thornburg","MIL",67,0.27758007,0.63778163,0.46005268,0.6025641,0.79619565,0.73854962,0.50658472,22.90117647,"Tyler Thornburg",10688,592804
2016,"Collin McHugh","HOU",184.2,0.30924479,0.63337469,0.47522236,0.56631579,0.86875612,0.77272727,0.51207116,22.89965096,"Collin McHugh",7531,543521
2021,"Darwinzon Hernández","BOS",40,0.15588235,0.60628019,0.40318302,0.54716981,0.75298805,0.71710526,0.54907162,22.89964789,"Darwinzon Hernandez",19848,650382
2015,"Kevin Quackenbush","SDP",58.1,0.27634195,0.63773585,0.46176186,0.69784173,0.84319527,0.80083857,0.51306873,22.89947781,"Kevin Quackenbush",12360,534812
2015,"Carson Smith","SEA",70,0.27142857,0.53191489,0.41081594,0.33082707,0.85333333,0.69284065,0.53510436,22.89933775,"Carson Smith",13172,605476
2015,"Matthew Boyd","- - -",57.1,0.22616408,0.625,0.44566301,0.62745098,0.87246377,0.81655481,0.55034895,22.89931034,"Matthew Boyd",15440,571510
2017,"A.J. Schugel","PIT",32,0.2300885,0.66666667,0.46025105,0.59615385,0.89880952,0.82727273,0.52719665,22.89913545,"A.J. Schugel",11432,519263
2016,"Jordan Lyles","COL",58.2,0.2704918,0.68112798,0.46996839,0.68181818,0.91082803,0.84304933,0.4857745,22.89909639,"Jordan Lyles",7593,543475
2018,"Aaron Bummer","CHW",31.2,0.23809524,0.60952381,0.43021346,0.48571429,0.88020833,0.77480916,0.51724138,22.88913043,"Aaron Bummer",16258,607481
2020,"Merrill Kelly","ARI",31.1,0.24299065,0.63706564,0.45877378,0.48076923,0.88484848,0.78801843,0.54756871,22.88888889,"Merrill Kelly",11156,518876
2016,"Edwin Escobar","ARI",23.2,0.21674877,0.65384615,0.45080092,0.65909091,0.84313725,0.80203046,0.53546911,22.88785047,"Edwin Escobar",10337,546276
2017,"Jake Thompson","PHI",46.1,0.1671159,0.64583333,0.42465753,0.5,0.89247312,0.82111437,0.53798257,22.88737201,"Jake Thompson",14371,622097
2018,"Jake Faria","TBR",65,0.23688969,0.64388489,0.44093778,0.64122137,0.86592179,0.80572597,0.50135257,22.88699878,"Jake Faria",13699,607188
2021,"Drew Hutchison","DET",21.1,0.25,0.71257485,0.47787611,0.48837209,0.8907563,0.78395062,0.49262537,22.88617886,"Drew Hutchison",10732,571800
2016,"Alex Wood","LAD",60.1,0.26170213,0.57421875,0.42464358,0.54471545,0.8707483,0.77458034,0.52138493,22.8854314,"Alex Wood",13781,622072
2017,"Collin McHugh","HOU",63.1,0.27884615,0.65116279,0.47173309,0.6,0.7967033,0.74066798,0.51807229,22.88301887,"Collin McHugh",7531,543521
2018,"Max Fried","ATL",33.2,0.25874126,0.57894737,0.41856392,0.41891892,0.81818182,0.69456067,0.49912434,22.87971698,"Max Fried",13743,608331
2014,"Sonny Gray","OAK",219,0.28017241,0.58795181,0.43574909,0.57802198,0.89856557,0.7966457,0.50548112,22.87931034,"Sonny Gray",12768,543243
2015,"Tyler Duffey","MIN",58,0.31291028,0.59910913,0.45474614,0.59440559,0.88475836,0.78398058,0.49558499,22.87841945,"Tyler Duffey",13758,608648
2022,"Nick Pivetta","BOS",179.2,0.27376171,0.66498741,0.47534069,0.63080685,0.85227273,0.79044369,0.51524984,22.8778022,"Nick Pivetta",15454,601713
2014,"Brett Oberholtzer","HOU",143.2,0.28528529,0.6192,0.47087594,0.63859649,0.91085271,0.83758263,0.55580258,22.87656766,"Brett Oberholtzer",3855,519085
2014,"Julio Teheran","ATL",221,0.2896954,0.68126095,0.49570025,0.60850112,0.84318766,0.77819083,0.52610565,22.87655417,"Julio Teheran",6797,527054
2021,"Steven Brault","PIT",27.2,0.26171875,0.71900826,0.48393574,0.59701493,0.8908046,0.80912863,0.48594378,22.87634409,"Steven Brault",15291,643230
2016,"Brad Ziegler","- - -",68,0.38006757,0.65550239,0.49405941,0.62666667,0.86131387,0.75551102,0.41386139,22.87624467,"Brad Ziegler",7293,446899
2019,"Francisco Liriano","PIT",70,0.28907563,0.67222222,0.47136564,0.51162791,0.79889807,0.70654206,0.47577093,22.87378641,"Francisco Liriano",3201,434538
2021,"Anthony DeSclafani","SFG",167.2,0.26346313,0.68689859,0.4870993,0.54716981,0.8512931,0.77367576,0.52814699,22.87277628,"Anthony DeSclafani",13050,543101
2018,"Tony Cingrani","LAD",22.2,0.28723404,0.66304348,0.47311828,0.40740741,0.81147541,0.6875,0.49462366,22.87062937,"Tony Cingrani",12555,571561
2019,"Nick Vincent","- - -",44.2,0.28939828,0.69191919,0.5033557,0.59405941,0.84306569,0.776,0.53154362,22.86799277,"Nick Vincent",7555,543883
