Season,Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
2014,"Jake Peavy","- - -",202.2,-7.109919571045577,,-0.6769243323284647,-8.710697883783384,,-9.481144613358117,0.40694579702292755,2.90573407540361,,,-7.998155206771794,,,"Jake Peavy",1051,408241
2014,"Rafael Soriano","WSN",62,-2.332671323029891,,1.6928571428571428,,,-7.201120399567018,2.4836286972198995,2.302142824445452,,,-4.409999847412109,,,"Rafael Soriano",1100,400089
2014,"Marco Estrada","MIL",150.2,-3.539779739000311,,,,,,,4.63000001103045,,,-6.56383169095252,,,"Marco Estrada",1118,462136
2014,"Joe Nathan","DET",58,-3.363197163561461,,1.2539999961853028,,,-8.215208322409815,2.2744857545882935,2.5407450631160864,,,-6.670000203450521,,,"Joe Nathan",1122,150274
2014,"Jerome Williams","- - -",115,-4.359051450749034,,1.475442629954854,,,-9.40663601667833,3.3534704769358914,5.293387105388026,,,-7.430846737277124,,,"Jerome Williams",1137,425532
2014,"Tommy Hunter","BAL",60.2,-4.056489089439655,,1.5243284310867538,,,-7.339959984281624,,6.506478896163439,,,-3.076666831970215,,,"Tommy Hunter",1157,488984
2014,"Adam Ottavino","COL",65,-4.669376909368635,,,,,-8.684236314561632,7.73411215311886,,,,-7.03125,,,"Adam Ottavino",1247,493603
2014,"Colby Lewis","TEX",170.1,-4.5579353825220155,,,,,-8.448961134080763,2.1605811909893267,5.9754638671875,,,-6.9876740987827715,,,"Colby Lewis",1259,407890
2014,"Evan Reed","DET",32.1,-4.8932265625,,,,,-5.549090992320668,1.6874424726113506,,,,-7.2816662258572045,,,"Evan Reed",1349,519175
2014,"Nick Hagadone","CLE",23.1,3.7061068702290076,,,,,11.15999984741211,1.2601219735494473,,,,,,,"Nick Hagadone",1351,444935
2014,"Charlie Furbush","SEA",42.1,6.234190072586287,,,,,8.661064995659721,-6.956283449187992,-6.656639099121094,,,9.539999961853027,,,"Charlie Furbush",1370,518703
2014,"Joaquín Benoit","SDP",54.1,-6.344432341746795,,,,,-8.220839172829198,0.13795621551736428,,,,-7.692918116944309,,,"Joaquin Benoit",1437,276542
2014,"Aaron Harang","ATL",204.1,-3.4160702251397765,,,,,-8.465658556777264,2.150876081482438,2.883448282877604,,,-6.808711415713596,,,"Aaron Harang",1451,421685
2014,"Felix Doubront","- - -",79.2,2.6896722512167006,,-0.21017545845076355,,,8.285659790039062,,-2.3520288882048233,,,6.615355702375205,,,"Felix Doubront",1478,467094
2014,"John Lackey","- - -",198,-2.187881885335603,,3.182328589711478,,,-7.17743206259645,,5.398361834357766,,,-7.976793311108118,,,"John Lackey",1507,407793
2014,"Oliver Pérez","ARI",58.2,8.151671033217312,,,,,11.478067444142512,-5.834054607234589,,,,,,,"Oliver Perez",1514,424144
2014,"Sean Doolittle","OAK",62.2,5.317087127646966,,,,,8.21250057220459,,-2.511628650483631,,,9.817777845594618,,,"Sean Doolittle",1581,448281
2014,"Cliff Lee","PHI",81.1,5.779498137880824,,-2.3660108222336067,,,7.990335417540548,-3.5544828217605065,-8.09111107720269,,,9.153664159410782,,,"Cliff Lee",1636,424324
2014,"Francisco Rodríguez","MIL",68,-4.203648020627471,,,,,-8.072483310758514,,6.967280690262958,,,-6.468458723313738,,,"Francisco Rodriguez",1642,408061
2014,"Javier López","SFG",37.2,,,,,,10.774775752314815,1.6989052220394736,-4.750083499484592,,,11.357789692125822,,,"Javier Lopez",1663,425657
2014,"Chris Capuano","- - -",97.1,,,,,,11.694061449786139,-0.21997916982287452,-1.9919140934944153,,,10.148710459006125,,,"Chris Capuano",1701,425626
2014,"Jose Valverde","NYM",20.2,-7.043503810019389,,,-2.689540293024874,,,,,,,,,,"Jose Valverde",1726,407878
2014,"Dan Haren","LAD",186,-5.005661609126072,,1.485751296920649,-3.731363668070211,,-8.063786097935267,,,3.3065616836307177,,,,,"Dan Haren",1757,429717
2014,"Kevin Correia","- - -",154,-3.259222571305403,,0.8200692103459285,,,-6.840219965520895,2.3690325766801834,6.3757229484088045,,,-6.760863967563795,,,"Kevin Correia",1767,429781
2014,"Neal Cotts","TEX",66.2,3.1302701888545865,,-1.690000057220459,,,6.313199869791666,-1.2463532755197573,,,,7.503333536783854,,,"Neal Cotts",1797,425840
2014,"Matt Belisle","COL",64.2,-2.415540890900985,,0.7427083045865098,,,-5.630819914770908,2.543924072265625,7.945059787659418,,,-3.970359983444214,,,"Matt Belisle",1837,279571
2014,"Edwin Jackson","CHC",140.2,-5.364296381050865,,,,,-8.554539535984848,-0.6211034497399738,0.9158009649480431,,,-8.523919544080748,,,"Edwin Jackson",1841,429719
2014,"Jason Frasor","- - -",47.1,-2.620890911360432,,,,,-7.4819999694824215,4.126455162311422,,,,-5.2900280719036825,,,"Jason Frasor",1906,430630
2014,"Matt Thornton","- - -",36,5.173509172254347,,6.920666842990451,,,8.972859862503732,-0.4330434902854588,,,,,,,"Matt Thornton",1918,407819
2014,"Zack Greinke","LAD",202.1,-2.0778005409773996,,-3.5899999141693115,,,-6.864129159042758,3.894647451547476,6.2705385128181135,,3.1875,-7.478546379148498,,,"Zack Greinke",1943,425844
2014,"Iván Nova","NYY",20.2,-4.086880745144065,,,,,-7.58990478515625,,5.765858659840593,,,-6.731538625863882,,,"Ivan Nova",1994,467100
2014,"Buddy Carlyle","NYM",31,-4.770983052049947,,,,,-8.451420834189967,0.6713174486917163,3.6599998474121094,,,-5.797499656677246,,,"Buddy Carlyle",2010,234194
2014,"Clayton Kershaw","LAD",198.1,0.7742728950400586,,,,,,-2.607202627144608,-3.002393681952294,,,6.5428570338657925,,,"Clayton Kershaw",2036,477132
2014,"Justin Masterson","- - -",128.2,-5.763099599107403,,,,,-9.096716918432843,8.011280886645388,,,,-7.349999904632568,,,"Justin Masterson",2038,475416
2014,"Jorge De La Rosa","COL",184.1,8.11567021554296,,2.154243443080357,7.46659261873453,,,-2.5899999141693115,-4.320701732970121,,,,,,"Jorge De La Rosa",2047,407822
2014,"Matt Guerrier","MIN",28,-2.23251755658318,,1.7029145069611378,,,-5.712492041824931,,5.962000307829483,,,-6.0166670481363935,,,"Matt Guerrier",2061,407825
2014,"Jose Veras","- - -",46,,,,-8.065186087009126,,-8.381335400194528,,10.650638798785105,,,,,,"Jose Veras",2063,407842
2014,"Jeremy Guthrie","KCR",202.2,-4.746461337272333,,-0.12112727772105823,,,-8.283333826546718,2.6965292312059383,4.409271824862309,,4.146428516932896,-6.446728645487035,,,"Jeremy Guthrie",2072,425386
2014,"Alfredo Simon","CIN",196.1,-4.41371261383483,,1.0012931385259518,-6.11649398499751,,-8.72325987327756,,5.448231766863567,,-5.3173527437097885,,-6.920000076293945,,"Alfredo Simon",2155,430580
2014,"Chad Qualls","HOU",51.1,,,,,,-8.165849217828715,4.441931662903992,,,,-8.545000076293945,,,"Chad Qualls",2170,430589
2014,"Ronald Belisario","CHW",66.1,-4.452999877929687,,,,,-10.222868572799186,-0.0026837249134862144,,,,-6.3545163062310985,,,"Ronald Belisario",2203,430613
2014,"Adam Wainwright","STL",227,-1.932465686536815,,2.4453039806362162,,,-7.223655323819978,,8.457377297537667,,,-8.540819512038935,,,"Adam Wainwright",2233,425794
2014,"Blaine Boyer","SDP",40.1,-3.3617813110351564,,,,,-6.561825959578805,1.822222149561322,4.468275925208783,,,-3.5949999491373696,,,"Blaine Boyer",2237,430641
2014,"Brandon Gomes","TBR",34,-4.838947496916118,,1.0553977272727273,-5.058211659997459,,-7.877591098312044,4.57033887960143,7.215000152587891,,,,,,"Brandon Gomes",2267,460156
2014,"Joel Peralta","TBR",63.1,-3.418824973681294,,-0.15428570338657924,-4.534056308122486,,,,6.863597949901661,,,,,,"Joel Peralta",2332,407908
2014,"Anthony Varvaro","ATL",54.2,-5.056925996204933,,,,,,,4.179509026663644,,,-6.349580351289336,,,"Anthony Varvaro",2385,460008
2014,"Héctor Rondón","CHC",63.1,-4.7926975373298895,,-0.8417777167426215,,,-8.518178232899913,4.566831290003765,,,,-9.287500381469727,,,"Hector Rondon",2391,444468
2014,"Cory Rasmus","LAA",56,-3.5488804526951,,,,,-6.662727355957031,2.488931675961143,5.018477237585819,,,-7.631068638392857,,,"Cory Rasmus",2413,474284
2014,"Corey Kluber","CLE",235.2,-2.1108000102796054,,,,,-7.245310019125289,3.335035807291667,10.46840829142179,,,-5.9388721437382515,,,"Corey Kluber",2429,446372
2014,"Lance Lynn","STL",203.2,-5.932058638885241,,,,,-8.595058139534883,-0.762631566900956,4.033702388354238,,,-8.264827333647629,,,"Lance Lynn",2520,458681
2014,"Eric Surkamp","CHW",24.1,4.948760229693956,,4.010000228881836,,,9.0362548828125,-1.0593902773973418,-4.79168938201608,,,9.839574286278259,,,"Eric Surkamp",2540,474668
2014,"Wandy Rodriguez","PIT",26.2,5.021958813224871,,,,,8.646344625538793,,-4.737945138591609,,,8.59923095703125,,,"Wandy Rodriguez",2586,434643
2014,"Jhoulys Chacín","COL",63.1,-2.1231229012472586,,-0.4151428495134626,,,-6.432980526194853,7.106867863581731,7.560567652925532,,,-3.0269354543378277,,,"Jhoulys Chacin",2608,468504
2014,"Scott Atchison","CLE",72,-5.127954656427557,,0.6499999761581421,,,-8.829999923706055,3.3896753880884742,4.990580850018713,,,-7.772500038146973,,,"Scott Atchison",2642,425786
2014,"Brian Matusz","BAL",51.2,4.31400836670952,,,,,8.942499796549479,-1.0374576116012315,-5.058806006588153,,,6.690700073242187,,,"Brian Matusz",2646,451085
2014,"Brett Cecil","TOR",53.1,3.6633344806608608,,-1.13799991607666,,,8.051620105081353,,0.03501039727941736,,,8.26612064756196,,,"Brett Cecil",2660,446399
2014,"Joba Chamberlain","DET",63,-3.2239592539239252,,,,,-4.794545607133345,1.4854868897196156,4.795301832594313,,,-8.780000305175781,,,"Joba Chamberlain",2692,501955
2014,"Rick Porcello","DET",204.2,-5.471974439518426,,,,,-8.944527937798053,0.833158885289545,7.176766860384901,,,-8.25011810854257,,,"Rick Porcello",2717,519144
2014,"Ross Detwiler","WSN",63,5.906259511972403,,,,,9.917982835036058,-1.57302001953125,,,,7.686136419122869,,,"Ross Detwiler",2859,446321
2014,"Santiago Casilla","SFG",58.1,-4.810946704232119,,,,,-8.318694117386686,0.8447155130320582,,4.450988412600512,,-9.273845966045673,,,"Santiago Casilla",2873,433586
2014,"Luis Avilán","ATL",43.1,7.5115603183178195,,,,,10.67652245391187,,-5.423939560398911,,,8.50984119233631,,,"Luis Avilan",2882,501593
2014,"Juan Carlos Oviedo","TBR",31.2,-5.7093304225376675,,,,,-8.846666740648674,1.0166666242811415,,,,-7.6978223246912805,,,"Juan Carlos Oviedo",2886,434663
2014,"Zach McAllister","CLE",86,-6.951797321278562,,-4.4955554538302955,,,-8.654355459839758,2.355789435537238,4.191532319591891,,,-9.159999778053978,,,"Zach McAllister",2895,502083
2014,"Jeff Locke","PIT",131.1,5.142499923706055,,,,,9.023456934079602,,,-3.425466874066521,,6.750293488198138,,,"Jeff Locke",2929,502046
2014,"Kenley Jansen","LAD",65.1,-4.828235401826746,,2.6690890959700377,,,,3.2642622150358607,,,,,,,"Kenley Jansen",3096,445276
2014,"Tony Watson","PIT",77.1,,,,,,11.245143484164627,-0.15454098435698962,,,,13.418856015928988,,,"Tony Watson",3132,453265
2014,"Max Scherzer","DET",220.1,-7.982024106807365,,-3.0250000953674316,,,,0.9715322679088961,5.78497314453125,,,-8.994203731845626,,,"Max Scherzer",3137,453286
2014,"Tim Collins","KCR",21,3.0987330648154696,,-0.009999999776482582,,,,,-5.394657500802654,,,4.095555434992284,,,"Tim Collins",3164,525768
2014,"David Price","- - -",248.1,7.365194777247623,,1.8453685710020011,,,11.374772086686002,,-7.019999980926514,-1.4915222258525362,,11.201300213788008,,,"David Price",3184,456034
2014,"Will Harris","ARI",29,-1.0964630946216967,,1.4458993765024037,,,,,6.304904901413691,,,-0.5693333307902019,,,"Will Harris",3192,501789
2014,"Chris Young","SEA",165,-1.9132987644915191,,,,,,3.357265958031398,2.1369565880816914,,,-4.34398691277755,,,"Chris Young",3196,432934
2014,"Ervin Santana","ATL",196,-3.9162964516497674,,,,,-8.05472745028409,3.121533883995269,,,,-5.86819502667683,,,"Ervin Santana",3200,429722
2014,"Francisco Liriano","PIT",162.1,6.3740429056101835,,,,,9.308885957297758,0.1183162875181146,-0.6700000166893005,,,9.606772965565867,,,"Francisco Liriano",3201,434538
2014,"Jean Machi","SFG",66.1,-6.983784916715802,,,,,-9.037500381469727,,5.125266095717176,,,-6.824033203125,,,"Jean Machi",3220,466948
2014,"T.J. McFarland","BAL",58.2,8.509999990463257,,,,,11.577418258766723,-0.9275496811266767,,,,10.614615611540966,,,"T.J. McFarland",3237,519008
2014,"Zack Britton","BAL",76.1,4.755000114440918,,,,,9.031714687828256,-4.613055419921875,,,,,,,"Zack Britton",3240,502154
2014,"Jeff Samardzija","- - -",219.2,-7.38094507941801,,-2.97905265057387,-6.75543670260013,,-10.592361290058095,1.4241148039352063,,,,,,,"Jeff Samardzija",3254,502188
2014,"Juan Gutierrez","SFG",63.2,-2.7301011005234637,,,,,-6.748881662924458,,5.228472863842628,,,-8.398333231608072,,,"Juan Gutierrez",3265,434641
2014,"Jordan Walden","ATL",50,-7.11422663626911,,,,,,3.192697640352471,,,,-8.613151882005775,,,"Jordan Walden",3271,477229
2014,"Roberto Hernandez","- - -",164.2,-5.614472854969113,,,,,-9.130943596926134,0.4178235171010989,,,,-8.983367731250604,,,"Roberto Hernandez",3273,433584
2014,"Joe Smith","LAA",74.2,-11.081918569711538,,,,,-10.067598817960038,8.173075167932243,,,,,,,"Joe Smith",3281,501925
2014,"Hiroki Kuroda","NYY",199,-3.7463977474963803,,0.5860000133514405,-4.944156709558824,,-8.254300374626707,1.3013914199102492,4.835132441244835,,,,,,"Hiroki Kuroda",3283,493133
2014,"Aníbal Sánchez","DET",126,-2.154452089132449,,0.9001834501913928,-6.846912927552075,,-6.558671344410289,3.2032653866981975,2.9019878341490966,,,-3.3475325943587664,,,"Anibal Sanchez",3284,434671
2014,"Hector Noesí","- - -",172.1,-7.366827249168454,,,,,-9.042911577828322,-1.6525072316271427,5.24730946644243,,,-9.149231625374437,,,"Hector Noesi",3292,456051
2014,"Chris Hatcher","MIA",56,-3.866247928503788,,,-6.554222217504529,,-8.041040537308673,2.6510461506090666,,,,,,,"Chris Hatcher",3299,501822
2014,"Darren O'Day","BAL",68.2,-7.716195215750774,,,,,-8.169057919997577,4.71183215039488,,,,-4.915000152587891,,,"Darren O'Day",3321,503285
2014,"Matt Garza","MIL",163.1,-3.9493248533095993,,,,,-7.375640341154845,1.0142541256618325,4.5509274390435985,,,-5.128928593226841,,,"Matt Garza",3340,490063
2014,"Cesár Ramos","TBR",82.2,10.750641507583682,,,,,11.123332977294922,0.7593124449253082,-4.4191347268911505,-3.4000000953674316,,10.13859275535301,,,"Cesar Ramos",3357,459987
2014,"Ubaldo Jiménez","BAL",125.1,-4.553748524924512,,0.8799999782017299,-5.435811607001339,,-7.740695196670501,5.451666702458888,7.722531451454645,,,,,,"Ubaldo Jimenez",3374,434622
2014,"Jumbo Díaz","CIN",34.2,-3.7389882603508027,,3.244999885559082,,,-7.8746942014110335,3.780404680726156,,,,-7.489999624399038,,,"Jumbo Diaz",3397,471822
2014,"André Rienzo","CHW",64.2,-2.6333689562139666,,2.1985657224617157,,,-7.1816884490834685,,5.699927925633179,,,-7.136865651429589,,,"Andre Rienzo",3507,516589
2014,"Danny Duffy","KCR",149.1,3.4754161304499673,,,,,7.080341580547864,,-4.1486259446398766,,,8.077009047780718,,,"Danny Duffy",3542,518633
2014,"Clay Buchholz","BOS",170.1,-2.078410679544899,,3.2689286665482955,-5.003049926757813,,-6.371958139780405,,9.585011639390519,,,-1.6897950728453512,,,"Clay Buchholz",3543,453329
2014,"Carlos Frías","LAD",32.1,-4.317238878847948,,1.1907143063015408,,,-8.637253774723536,,2.2738461127647986,,,-7.109555562337239,,,"Carlos Frias",3547,516910
2014,"Liam Hendriks","- - -",32.2,-4.567816797892252,,,,,-7.31970267460264,1.0006060552115392,4.9227742841166835,,,-8.572156851632254,,,"Liam Hendriks",3548,521230
2014,"C.J. Wilson","LAA",175.2,5.040458579250819,,0.5675999841024709,,,9.800657560717838,-1.756928255908378,-5.454720713955638,,,8.471971122382199,,,"C.J. Wilson",3580,450351
2014,"Brian Schlitter","CHC",56.1,-5.559333292643229,,,,,-8.259900841346154,0.34550860832477437,,,,-8.229999542236328,,,"Brian Schlitter",3599,489295
2014,"Jim Johnson","- - -",53.1,-3.891621563885663,,,,,-8.736684163411459,,3.448809071591026,,,-8.478296085279815,,,"Jim Johnson",3656,462382
2014,"Logan Ondrusek","CIN",41,-4.177581455396569,,2.3494897959183674,,,-7.867500305175781,,5.391494224811423,,,-1.6693590604341948,,,"Logan Ondrusek",3677,446185
2014,"Brandon League","LAD",63,-4.494285583496094,,,-5.776970757378472,,-9.980332248565716,-0.07145161013449391,,,,,,,"Brandon League",3731,434181
2014,"Mat Latos","CIN",102.1,-1.3505714500343406,,1.981763248779912,0.6217937383951093,,-3.9653333875868055,2.9072872730011636,4.116923170823317,,,,,,"Mat Latos",3815,502009
2014,"Ricky Nolasco","MIN",159,-3.64059909244304,,0.41999999682108563,-5.504891072897086,,-7.980102040816327,2.857668587331022,9.337637094350962,,,,,,"Ricky Nolasco",3830,445060
2014,"Zach Duke","MIL",58.2,4.2631614438949095,,,,,10.365483165922619,-0.6795947426243832,-5.333677271792763,,,8.812110900878906,,,"Zach Duke",3840,435043
2014,"Brett Oberholtzer","HOU",143.2,7.358385704542234,,,,,10.147585685483872,6.955867004394531,,-0.7537292746997817,,10.340379987444196,,,"Brett Oberholtzer",3855,519085
2014,"Rubby De La Rosa","BOS",101.2,-7.367792465047825,,,,,-9.311097441650018,2.877058934032647,4.728666687011719,,,-7.514988126777413,,,"Rubby De La Rosa",3862,523989
2014,"Zeke Spruill","ARI",22.2,-5.141249974568685,,,,,-7.825487648568502,2.7618749936421714,6.22140375773112,,,-8.168750286102295,,,"Zeke Spruill",3873,543809
2014,"Gavin Floyd","ATL",54.1,-4.882960670872738,,-0.6598620710701778,,,-9.13427734375,,5.298239264689701,,,-7.1154546564275565,,,"Gavin Floyd",3886,425856
2014,"Casey Fien","MIN",63.1,-2.2123037088772417,,,,,-5.699613744562322,0.9156641756980342,6.196811399598053,,,,,,"Casey Fien",3926,502272
2014,"David Carpenter","ATL",61,-6.916432552829513,,,,,-8.608333587646484,3.4472869163335758,,,,-4.328888787163629,,,"David Carpenter",3959,502304
2014,"Edward Mujica","BOS",60,-4.595573950066138,,,-6.651045510357288,,-7.861892287795608,3.7994657890981736,,,,,,,"Edward Mujica",3970,465629
2014,"Edinson Volquez","PIT",192.2,-5.190375311789659,,,,,-8.061574060438266,,,6.199947711221533,,-7.234211321885599,,,"Edinson Volquez",3990,450172
2014,"Allen Webster","BOS",59,-4.429261755889961,,,,,-7.516666855922965,4.718957070192676,10.369090687144887,,,-7.135291238432949,,,"Allen Webster",3993,543903
2014,"Josh Outman","- - -",28.1,5.305647696855773,,,,,7.795782801616623,-3.210681828585538,-5.486666361490886,,,7.103181622245095,,,"Josh Outman",4004,489189
2014,"Yusmeiro Petit","SFG",117,-2.319118531282283,,0.5936633572720065,,,,1.8192244549186862,7.294179128770211,,,-3.2610381913315405,,,"Yusmeiro Petit",4020,433589
2014,"Héctor Santiago","LAA",127.1,6.918179021405347,,0.3563101712395163,,,8.832953443101555,0.05249999463558197,-3.991477740809248,,,10.673282789147418,11.23153803898738,,"Hector Santiago",4026,502327
2014,"Eury De La Rosa","ARI",36.2,9.41863680752841,,,,,11.006231219951923,-0.55608042041261,-8.783765916700487,,,8.977916293674046,,,"Eury De La Rosa",4055,545001
2014,"Brian Duensing","MIN",54.1,6.225632265389684,,,,,10.11926090542522,-1.236272770605046,-2.8962084452311196,,,10.742435553135016,,,"Brian Duensing",4064,488846
2014,"Pedro Strop","CHC",61,-6.024335588727679,,,,,-9.075512574450805,1.0713965413174198,,,,-9.298363425514914,,,"Pedro Strop",4070,467008
2014,"Junichi Tazawa","BOS",63,-4.324097561061597,,,,-6.16652001953125,,5.115375137329101,7.851372812308517,,,,,,"Junichi Tazawa",4079,547749
2014,"James Russell","- - -",57.2,5.333284103562471,,1.6241918067409569,,,8.627443168736711,-1.1952499812063964,-2.6115714481898715,,,5.650987357850287,,,"James Russell",4089,460701
2014,"Luke Gregerson","OAK",72.1,-3.0187691908616285,,0.5110000133514404,,,-5.485157596138785,4.4567944283659,5.058571406773159,,,-3.768125057220459,,,"Luke Gregerson",4090,502381
2014,"Carlos Villanueva","CHC",77.2,-4.324959247773537,,,,,-8.122359801675671,1.7082996591055903,3.3082513090354113,,5.595000267028809,-5.209677437755549,,,"Carlos Villanueva",4138,453646
2014,"Derek Holland","TEX",37,4.266666412353516,,,,,8.644675240059017,2.2621705106986587,,-1.0588235574610092,,6.8768178766424,,,"Derek Holland",4141,502706
2014,"Jake Arrieta","CHC",156.2,-4.569370876352695,,0.6700000166893005,,,-8.027855039267015,2.819117769281915,5.296782591632593,,,-9.605389763327207,,,"Jake Arrieta",4153,453562
2014,"Jered Weaver","LAA",213.1,-1.2727284532912233,,2.5767113602401426,,,-5.348603541357872,4.218712721042291,6.2162867753274265,,,-5.729724364112749,,,"Jered Weaver",4235,450308
2014,"David Huff","- - -",59,6.263528154481132,,2.748491831294826,,,3.559999942779541,0.9178947398537084,-0.7024999707937241,,,7.56092608416522,,,"David Huff",4257,453307
2014,"Mark Melancon","PIT",71,-2.143736856025562,,1.9662743752329772,-3.126666704813639,,,,,3.248828282172076,,,,,"Mark Melancon",4264,453343
2014,"Manny Parra","CIN",36.2,6.798920775488984,,,7.290249633789062,,9.065000534057617,-0.13463879719433222,,,,,,,"Manny Parra",4279,448159
2014,"Justin Wilson","PIT",60,5.867036176801802,,0.8131249972752163,,,9.264619851414162,,-4.254121260209517,,,8.163333257039389,,,"Justin Wilson",4301,458677
2014,"Aaron Poreda","TEX",21.1,6.8857319724110875,,,,,7.346666463216146,-0.4380582420571337,,,,8.581250190734863,,,"Aaron Poreda",4313,519145
2014,"Tyler Chatwood","COL",24,-1.4915078783792162,,,,,-5.506357828776042,3.044883550599564,4.467058967141544,,,-4.647999954223633,,,"Tyler Chatwood",4338,543022
2014,"Craig Breslow","BOS",54.1,7.900726612741158,,,,,11.064705169458183,2.3471676388302365,-3.630078484030331,,,8.768381131749575,,,"Craig Breslow",4363,444520
2014,"Joe Saunders","- - -",43,9.296962454299296,,,,,10.149285452706474,0.0753174622853597,-2.5505796653636987,,,9.731666847511574,,,"Joe Saunders",4366,434578
2014,"Jeremy Hellickson","TBR",63.2,-4.499962084221117,,0.9499999284744263,,,-8.095435101052988,,8.864434565893665,,,-3.687915260337991,,,"Jeremy Hellickson",4371,476451
2014,"Brad Mills","- - -",20.2,6.9562113085507296,,2.7414285114833286,,,,,0.08972602347805075,,,6.208235258214614,,,"Brad Mills",4420,502166
2014,"Jonathon Niese","NYM",187.2,5.05187537123812,,1.5795687161959135,,,9.917820989511691,1.149999976158142,-2.7335793493161997,,,8.96576937668615,,,"Jonathon Niese",4424,477003
2014,"Jordan Zimmermann","WSN",199.2,-4.082917771425944,,,,,-7.2045713152204245,2.130360162080224,5.19865240661883,,,-8.577420847039473,,,"Jordan Zimmermann",4505,519455
2014,"Jason Hammel","- - -",176.1,-4.938459419421787,,,,,-8.580544113378505,3.1371625293189194,6.084490037122309,,,-7.7119116689644605,,,"Jason Hammel",4538,434628
2014,"Matt Lindstrom","CHW",34,-5.644124712262835,,,,,-9.255009056156517,2.6779434595352565,6.557047526041667,,,-7.462857382638114,,,"Matt Lindstrom",4604,434637
2014,"Joe Thatcher","- - -",30.1,2.5541140907689144,,0.6966666614308077,,,,-6.381808471679688,,,,,,,"Joe Thatcher",4620,491159
2014,"Brandon McCarthy","- - -",200,-5.551678082556182,,-1.1759173737394104,-7.02833366394043,,-7.8470798426314055,,6.37708297264543,,,,,,"Brandon McCarthy",4662,435221
2014,"Sam LeCure","CIN",56.2,-4.555632141814835,,,,,-8.490943106679582,1.8524324571764148,,3.7377160940203287,,-7.142164721931379,,,"Sam LeCure",4664,459967
2014,"Charlie Morton","PIT",157.1,-6.5874700927734375,,,-5.535737584848873,,-9.348730074444818,,10.189860549387058,,,,,,"Charlie Morton",4676,450203
2014,"Pat Neshek","STL",67.1,,,,,,-10.929774726941748,-1.2309939832572478,,,,-7.9227276426373106,,,"Pat Neshek",4682,450212
2014,"Jeff Francis","- - -",20,4.013333320617676,,,,,9.191523368784923,0.9200000121043279,-6.497656464576721,,,7.919736962569387,,,"Jeff Francis",4684,433585
2014,"Matt Cain","SFG",90.1,-4.589353212367144,,,,,-8.474892236853158,1.998714338030134,7.862762619777279,,,-6.743565793897285,,,"Matt Cain",4732,430912
2014,"Sergio Santos","TOR",21,-1.790074920654297,,3.1999999455043246,,,,3.296264451549899,,,,-7.172357468377976,,,"Sergio Santos",4734,435045
2014,"Jonathan Broxton","- - -",58.2,-3.595648896323697,,,,,-7.679290377709173,2.285752593830068,2.109999942779541,,,-7.880000114440918,,,"Jonathan Broxton",4759,455009
2014,"Félix Hernández","SEA",236,-2.8325507931592986,,,,,-7.630684186225157,2.213192041369452,7.217107519881273,,,-6.4387283993268385,,,"Felix Hernandez",4772,433587
2014,"Matt Shoemaker","LAA",136,-3.386831627951728,,,,,-7.887812338069994,1.3028863400829083,,6.357098238455817,,-5.566929010542121,,,"Matt Shoemaker",4776,533167
2014,"Brandon Maurer","SEA",69.2,-4.94589681362887,,,,,-7.563085511673329,1.7156861290564904,6.880781555175782,,,-8.0715529497932,,,"Brandon Maurer",4878,543506
2014,"Scott Kazmir","OAK",190.1,4.0286569168318564,,2.1225371381601392,,,7.969896011700913,1.427867748119213,0.2555054167042608,,,8.831791700053419,,,"Scott Kazmir",4897,431148
2014,"Jon Lester","- - -",219.2,6.266882821197122,,0.5009071225025615,,,9.619426070383309,,-4.357290201253824,,,9.601980379312346,,,"Jon Lester",4930,452657
2014,"Justin De Fratus","PHI",52.2,-7.916000279017857,,,,,-10.197313906541511,0.9185872170403393,,,,-7.999736585115132,,,"Justin De Fratus",4955,518603
2014,"Fernando Salas","LAA",58.2,-4.251473953474814,,,,,-6.314615102914663,,,1.3298666381835937,,-6.5249340712761565,,,"Fernando Salas",4971,477569
2014,"Cole Hamels","PHI",204.2,6.007992327365729,,0.32639035144484185,,,10.64817777593085,,-4.067956173058712,,,8.420316626320423,,,"Cole Hamels",4972,430935
2014,"Fernando Abad","OAK",57.1,4.333780924479167,,0.09499998887379964,,,8.030660586063917,,,-3.685637587801032,,7.539185135452835,,,"Fernando Abad",4994,472551
2014,"Jake Diekman","PHI",71,,,,,,9.012942637567935,-3.3539999790549597,,,,7.702499866485596,,,"Jake Diekman",5003,518617
2014,"Dale Thayer","SDP",65.1,-7.160181238113762,,,,,-8.871739263119904,2.8637407898272156,,,,-7.765447516190378,,,"Dale Thayer",5032,445612
2014,"Yohan Flande","COL",59,4.849999904632568,,,,,8.96875207183558,0.886823497099035,,,,6.9747365315755205,,,"Yohan Flande",5057,456071
2014,"Josh Fields","HOU",54.2,1.2152994988237218,,,,,,,,4.258599853515625,,-4.3661023237573815,,,"Josh Fields",5070,451661
2014,"Franklin Morales","COL",142.1,3.498331885857773,,,,,7.22953311486425,-0.18412459017050387,-5.08092293372521,,,4.287916448381212,,,"Franklin Morales",5088,462985
2014,"Evan Meek","BAL",23.1,0.48958016897885853,,3.117173899774966,,,-3.155000114440918,,7.257368388928865,,,0.23755104687749123,,,"Evan Meek",5109,457425
